,age,gender,profile,tenure,TV,movies,Vouchers,calling,Total_charges,Billing,Loyalty
25422,21.0,0.0,4.0,10.0,6.0,33.0,77.0,24.0,1800.0,0.0,72.5
75875,51.0,0.0,3.0,2.0,3.0,36.0,22.0,21.0,4500.0,0.0,73.0
50679,33.0,1.0,4.0,2.0,18.0,9.0,55.0,3.0,4950.0,1.0,64.0
28210,21.0,1.0,0.0,22.0,42.0,30.0,22.0,3.0,3150.0,0.0,90.5
101881,57.0,1.0,2.0,6.0,42.0,3.0,22.0,24.0,2250.0,1.0,87.5
32213,21.0,1.0,3.0,2.0,21.0,39.0,66.0,24.0,4500.0,0.0,80.0
82959,51.0,1.0,1.0,14.0,27.0,24.0,33.0,48.0,450.0,0.0,85.5
78276,51.0,0.0,4.0,10.0,9.0,0.0,99.0,3.0,2700.0,1.0,71.5
64375,39.0,1.0,1.0,22.0,3.0,30.0,77.0,24.0,4500.0,0.0,94.5
87880,51.0,1.0,4.0,10.0,0.0,18.0,11.0,27.0,2250.0,1.0,84.5
50227,33.0,1.0,3.0,22.0,45.0,39.0,11.0,42.0,3150.0,1.0,100.5
17926,21.0,0.0,0.0,10.0,33.0,0.0,77.0,3.0,2700.0,0.0,77.5
36863,33.0,0.0,0.0,18.0,6.0,27.0,77.0,3.0,1800.0,0.0,69.5
37915,33.0,0.0,1.0,10.0,18.0,33.0,77.0,33.0,1350.0,1.0,75.5
81159,51.0,1.0,0.0,14.0,15.0,36.0,55.0,36.0,6300.0,0.0,97.5
63385,39.0,1.0,1.0,2.0,3.0,45.0,33.0,15.0,6300.0,0.0,73.0
85211,51.0,1.0,2.0,26.0,12.0,27.0,44.0,12.0,6750.0,1.0,84.5
462,18.0,0.0,0.0,6.0,3.0,21.0,11.0,3.0,1800.0,0.0,59.5
104115,57.0,1.0,3.0,6.0,45.0,6.0,44.0,6.0,450.0,1.0,62.5
57951,39.0,0.0,3.0,2.0,30.0,0.0,99.0,6.0,6750.0,0.0,67.0
77745,51.0,0.0,3.0,22.0,45.0,18.0,77.0,18.0,450.0,1.0,78.5
35839,33.0,0.0,0.0,6.0,15.0,30.0,44.0,27.0,4050.0,0.0,90.5
57569,39.0,0.0,2.0,22.0,39.0,18.0,88.0,27.0,2250.0,0.0,97.5
90555,57.0,0.0,0.0,22.0,39.0,21.0,88.0,6.0,450.0,1.0,72.5
100989,57.0,1.0,1.0,22.0,12.0,42.0,66.0,24.0,450.0,0.0,79.5
71309,51.0,0.0,0.0,18.0,12.0,42.0,88.0,39.0,2250.0,1.0,94.5
55343,39.0,0.0,1.0,14.0,0.0,21.0,44.0,3.0,1350.0,0.0,66.5
13971,18.0,1.0,3.0,10.0,15.0,18.0,44.0,30.0,4950.0,1.0,87.5
46283,33.0,1.0,1.0,14.0,18.0,6.0,77.0,42.0,6300.0,0.0,91.5
107218,57.0,1.0,4.0,18.0,45.0,39.0,22.0,24.0,1350.0,0.0,85.5
12420,18.0,1.0,2.0,14.0,18.0,9.0,11.0,18.0,4500.0,0.0,87.5
96836,57.0,0.0,4.0,14.0,45.0,18.0,99.0,18.0,3600.0,1.0,93.5
11855,18.0,1.0,2.0,2.0,45.0,18.0,99.0,27.0,0.0,1.0,65.0
89438,57.0,0.0,0.0,6.0,18.0,30.0,11.0,36.0,4500.0,0.0,90.5
93243,57.0,0.0,2.0,14.0,39.0,30.0,88.0,27.0,3150.0,0.0,100.5
15825,18.0,1.0,4.0,10.0,15.0,33.0,55.0,9.0,2250.0,1.0,80.5
59139,39.0,0.0,3.0,18.0,30.0,21.0,55.0,0.0,3600.0,1.0,87.5
18217,21.0,0.0,0.0,14.0,9.0,30.0,66.0,36.0,6300.0,1.0,94.5
92145,57.0,0.0,1.0,18.0,48.0,39.0,44.0,33.0,5850.0,0.0,100.5
76330,51.0,0.0,3.0,10.0,0.0,30.0,22.0,27.0,3150.0,1.0,87.5
30370,21.0,1.0,2.0,6.0,12.0,18.0,33.0,30.0,6750.0,0.0,84.5
68585,39.0,1.0,4.0,6.0,12.0,39.0,99.0,9.0,1800.0,0.0,62.5
36383,33.0,0.0,0.0,10.0,30.0,21.0,44.0,12.0,4500.0,1.0,80.5
61633,39.0,1.0,0.0,2.0,6.0,39.0,33.0,24.0,1350.0,0.0,62.0
10498,18.0,1.0,1.0,10.0,36.0,21.0,33.0,36.0,5850.0,1.0,90.5
27350,21.0,1.0,0.0,14.0,9.0,24.0,0.0,30.0,6300.0,0.0,94.5
29592,21.0,1.0,1.0,18.0,36.0,12.0,88.0,0.0,4050.0,1.0,84.5
98937,57.0,1.0,0.0,18.0,6.0,39.0,55.0,3.0,6300.0,1.0,84.5
98918,57.0,1.0,0.0,18.0,6.0,15.0,66.0,39.0,450.0,1.0,76.5
57287,39.0,0.0,2.0,14.0,42.0,30.0,55.0,18.0,3150.0,1.0,96.5
91904,57.0,0.0,1.0,14.0,42.0,30.0,66.0,12.0,3600.0,0.0,90.5
41612,33.0,0.0,3.0,14.0,33.0,27.0,66.0,15.0,900.0,0.0,81.5
28077,21.0,1.0,0.0,22.0,18.0,48.0,11.0,30.0,5850.0,1.0,97.5
823,18.0,0.0,0.0,10.0,3.0,12.0,0.0,15.0,6300.0,1.0,77.5
66809,39.0,1.0,3.0,6.0,12.0,42.0,22.0,30.0,3600.0,1.0,87.5
95373,57.0,0.0,3.0,26.0,42.0,30.0,44.0,15.0,3150.0,1.0,96.5
24872,21.0,0.0,4.0,2.0,33.0,39.0,44.0,24.0,2700.0,1.0,83.0
48603,33.0,1.0,2.0,22.0,27.0,42.0,0.0,39.0,4950.0,1.0,100.5
95608,57.0,0.0,4.0,6.0,27.0,27.0,77.0,18.0,6300.0,0.0,89.5
55960,39.0,0.0,1.0,22.0,18.0,48.0,22.0,15.0,3150.0,1.0,93.5
103065,57.0,1.0,2.0,26.0,6.0,24.0,88.0,33.0,2700.0,1.0,94.5
2749,18.0,0.0,1.0,10.0,33.0,12.0,77.0,39.0,2700.0,1.0,87.5
15236,18.0,1.0,3.0,26.0,45.0,6.0,22.0,6.0,4050.0,0.0,84.5
16221,18.0,1.0,4.0,14.0,42.0,42.0,77.0,0.0,1350.0,0.0,75.5
79079,51.0,0.0,4.0,18.0,21.0,15.0,33.0,12.0,1800.0,0.0,69.5
59052,39.0,0.0,3.0,18.0,12.0,12.0,99.0,39.0,4050.0,0.0,88.5
61553,39.0,0.0,4.0,26.0,42.0,3.0,88.0,18.0,2250.0,1.0,90.5
92326,57.0,0.0,1.0,26.0,18.0,21.0,22.0,18.0,3150.0,0.0,90.5
14391,18.0,1.0,3.0,14.0,21.0,45.0,88.0,39.0,2250.0,0.0,97.5
60228,39.0,0.0,4.0,10.0,12.0,27.0,11.0,36.0,0.0,0.0,72.5
58416,39.0,0.0,3.0,10.0,9.0,3.0,33.0,18.0,4050.0,0.0,77.5
6113,18.0,0.0,3.0,18.0,3.0,27.0,22.0,18.0,3150.0,0.0,90.5
72678,51.0,0.0,1.0,10.0,0.0,48.0,33.0,12.0,5850.0,1.0,77.5
16314,18.0,1.0,4.0,14.0,48.0,42.0,55.0,39.0,4500.0,0.0,100.5
4876,18.0,0.0,2.0,26.0,6.0,0.0,0.0,27.0,2700.0,1.0,88.5
50984,33.0,1.0,4.0,6.0,42.0,39.0,55.0,39.0,4950.0,0.0,93.5
100784,57.0,1.0,1.0,18.0,39.0,6.0,33.0,33.0,1350.0,0.0,79.5
38914,33.0,0.0,2.0,2.0,24.0,9.0,0.0,30.0,4500.0,0.0,77.0
34796,21.0,1.0,4.0,14.0,45.0,24.0,33.0,45.0,4950.0,0.0,100.5
21201,21.0,0.0,2.0,2.0,36.0,0.0,77.0,39.0,1800.0,0.0,62.0
51509,33.0,1.0,4.0,14.0,21.0,15.0,77.0,0.0,3600.0,0.0,84.5
47847,33.0,1.0,2.0,10.0,39.0,36.0,22.0,48.0,4050.0,1.0,93.5
57764,39.0,0.0,2.0,26.0,21.0,33.0,77.0,36.0,900.0,1.0,82.5
13052,18.0,1.0,2.0,26.0,0.0,42.0,77.0,3.0,450.0,1.0,69.5
83272,51.0,1.0,1.0,18.0,33.0,24.0,99.0,42.0,5400.0,0.0,100.5
39913,33.0,0.0,2.0,14.0,18.0,42.0,44.0,12.0,1350.0,0.0,72.5
11644,18.0,1.0,1.0,26.0,33.0,12.0,44.0,42.0,6300.0,0.0,94.5
83668,51.0,1.0,1.0,26.0,18.0,24.0,0.0,15.0,900.0,1.0,78.5
46315,33.0,1.0,1.0,14.0,18.0,18.0,88.0,24.0,6300.0,1.0,94.5
100585,57.0,1.0,1.0,14.0,18.0,33.0,88.0,42.0,2250.0,1.0,97.5
26906,21.0,1.0,0.0,6.0,12.0,27.0,66.0,48.0,2250.0,0.0,87.5
98329,57.0,1.0,0.0,10.0,6.0,30.0,22.0,3.0,4950.0,1.0,77.5
71292,51.0,0.0,0.0,18.0,12.0,33.0,55.0,15.0,3600.0,1.0,90.5
78498,51.0,0.0,4.0,10.0,39.0,30.0,22.0,42.0,6750.0,1.0,93.5
75853,51.0,0.0,3.0,2.0,3.0,18.0,22.0,12.0,2700.0,1.0,64.0
45911,33.0,1.0,1.0,6.0,42.0,12.0,77.0,12.0,3150.0,0.0,77.5
559,18.0,0.0,0.0,6.0,15.0,33.0,55.0,45.0,6300.0,1.0,90.5
32727,21.0,1.0,3.0,10.0,3.0,33.0,99.0,6.0,5850.0,1.0,77.5
19290,21.0,0.0,0.0,26.0,42.0,0.0,99.0,0.0,1350.0,1.0,69.5
48936,33.0,1.0,2.0,26.0,48.0,33.0,44.0,42.0,6750.0,1.0,100.5
77694,51.0,0.0,3.0,22.0,21.0,42.0,66.0,12.0,4500.0,0.0,87.5
47124,33.0,1.0,2.0,2.0,36.0,15.0,22.0,3.0,6300.0,0.0,70.0
60030,39.0,0.0,4.0,6.0,39.0,9.0,66.0,45.0,1350.0,0.0,72.5
78127,51.0,0.0,4.0,2.0,36.0,45.0,88.0,24.0,900.0,0.0,68.0
94762,57.0,0.0,3.0,14.0,18.0,3.0,33.0,24.0,4500.0,1.0,91.5
470,18.0,0.0,0.0,6.0,3.0,24.0,66.0,6.0,1800.0,1.0,62.5
65150,39.0,1.0,2.0,2.0,21.0,42.0,88.0,33.0,4950.0,0.0,80.0
1476,18.0,0.0,0.0,14.0,30.0,24.0,99.0,30.0,0.0,1.0,85.5
72020,51.0,0.0,1.0,2.0,12.0,21.0,44.0,27.0,900.0,0.0,59.0
30207,21.0,1.0,2.0,2.0,21.0,15.0,33.0,33.0,4950.0,1.0,77.0
59711,39.0,0.0,3.0,26.0,45.0,18.0,11.0,15.0,5850.0,1.0,93.5
83307,51.0,1.0,1.0,18.0,36.0,3.0,66.0,36.0,2250.0,1.0,94.5
36963,33.0,0.0,0.0,22.0,3.0,21.0,77.0,30.0,6750.0,1.0,91.5
105389,57.0,1.0,3.0,26.0,6.0,27.0,88.0,33.0,3150.0,1.0,94.5
56545,39.0,0.0,2.0,6.0,24.0,45.0,99.0,27.0,5400.0,1.0,93.5
67132,39.0,1.0,3.0,10.0,0.0,36.0,22.0,0.0,6750.0,1.0,77.5
20974,21.0,0.0,1.0,26.0,48.0,45.0,0.0,0.0,450.0,0.0,75.5
13054,18.0,1.0,2.0,26.0,0.0,42.0,77.0,12.0,3600.0,1.0,84.5
58523,39.0,0.0,3.0,10.0,30.0,15.0,88.0,48.0,2250.0,0.0,90.5
99410,57.0,1.0,0.0,22.0,21.0,24.0,66.0,0.0,3600.0,1.0,87.5
55211,39.0,0.0,1.0,10.0,24.0,48.0,77.0,33.0,5850.0,0.0,93.5
43424,33.0,0.0,4.0,22.0,27.0,15.0,99.0,18.0,2250.0,0.0,93.5
18477,21.0,0.0,0.0,14.0,42.0,27.0,33.0,15.0,6750.0,1.0,96.5
51017,33.0,1.0,4.0,10.0,3.0,3.0,77.0,0.0,6750.0,0.0,71.5
14224,18.0,1.0,3.0,10.0,45.0,45.0,66.0,27.0,6750.0,1.0,93.5
95206,57.0,0.0,3.0,18.0,45.0,27.0,66.0,27.0,0.0,1.0,85.5
29048,21.0,1.0,1.0,14.0,3.0,6.0,55.0,39.0,3150.0,1.0,88.5
26761,21.0,1.0,0.0,2.0,30.0,39.0,33.0,42.0,2700.0,1.0,83.0
27983,21.0,1.0,0.0,18.0,33.0,42.0,33.0,18.0,2700.0,1.0,96.5
106002,57.0,1.0,4.0,6.0,15.0,12.0,33.0,42.0,3150.0,1.0,84.5
89418,57.0,0.0,0.0,6.0,18.0,24.0,55.0,3.0,450.0,1.0,65.5
47828,33.0,1.0,2.0,10.0,39.0,24.0,33.0,42.0,6300.0,1.0,93.5
107602,57.0,1.0,4.0,26.0,33.0,45.0,66.0,6.0,5850.0,0.0,90.5
99632,57.0,1.0,0.0,22.0,48.0,48.0,88.0,36.0,450.0,0.0,85.5
3141,18.0,0.0,1.0,18.0,18.0,27.0,66.0,18.0,5850.0,0.0,93.5
93391,57.0,0.0,2.0,18.0,39.0,6.0,55.0,36.0,6750.0,1.0,94.5
41221,33.0,0.0,3.0,6.0,36.0,9.0,55.0,21.0,5400.0,1.0,83.5
28602,21.0,1.0,1.0,2.0,33.0,24.0,99.0,33.0,4500.0,0.0,83.0
24747,21.0,0.0,4.0,2.0,18.0,27.0,77.0,42.0,2250.0,0.0,80.0
30906,21.0,1.0,2.0,10.0,24.0,15.0,99.0,9.0,4500.0,0.0,80.5
59795,39.0,0.0,4.0,2.0,36.0,45.0,0.0,9.0,1350.0,1.0,58.0
31471,21.0,1.0,2.0,18.0,42.0,0.0,99.0,6.0,450.0,1.0,69.5
81641,51.0,1.0,0.0,18.0,36.0,21.0,33.0,12.0,4950.0,1.0,87.5
58483,39.0,0.0,3.0,10.0,21.0,18.0,33.0,6.0,3150.0,1.0,77.5
25728,21.0,0.0,4.0,14.0,15.0,27.0,22.0,48.0,6300.0,0.0,97.5
77621,51.0,0.0,3.0,22.0,18.0,24.0,33.0,36.0,3150.0,0.0,97.5
2500,18.0,0.0,1.0,6.0,33.0,21.0,33.0,36.0,450.0,1.0,75.5
69381,39.0,1.0,4.0,18.0,6.0,0.0,88.0,45.0,900.0,0.0,73.5
15231,18.0,1.0,3.0,26.0,45.0,0.0,33.0,42.0,3150.0,0.0,94.5
73757,51.0,0.0,1.0,26.0,9.0,30.0,11.0,6.0,2700.0,1.0,84.5
71531,51.0,0.0,0.0,22.0,21.0,36.0,55.0,3.0,4050.0,1.0,87.5
34970,21.0,1.0,4.0,18.0,27.0,33.0,22.0,9.0,5400.0,1.0,90.5
79483,51.0,0.0,4.0,26.0,15.0,39.0,11.0,0.0,1350.0,0.0,72.5
59477,39.0,0.0,3.0,22.0,24.0,48.0,55.0,39.0,5850.0,1.0,100.5
101659,57.0,1.0,1.0,26.0,42.0,39.0,77.0,9.0,0.0,1.0,75.5
49175,33.0,1.0,3.0,6.0,39.0,12.0,99.0,0.0,3150.0,0.0,77.5
18731,21.0,0.0,0.0,18.0,15.0,27.0,77.0,21.0,4950.0,1.0,93.5
93026,57.0,0.0,2.0,10.0,42.0,3.0,66.0,3.0,2700.0,0.0,77.5
32203,21.0,1.0,3.0,2.0,21.0,24.0,99.0,3.0,2250.0,1.0,70.0
92807,57.0,0.0,2.0,6.0,21.0,6.0,77.0,18.0,5850.0,0.0,80.5
54889,39.0,0.0,1.0,10.0,3.0,33.0,22.0,30.0,4950.0,0.0,87.5
101846,57.0,1.0,2.0,6.0,39.0,9.0,66.0,27.0,2700.0,1.0,87.5
70401,51.0,0.0,0.0,2.0,9.0,42.0,0.0,24.0,5850.0,1.0,77.0
41855,33.0,0.0,3.0,18.0,30.0,27.0,88.0,3.0,2700.0,1.0,90.5
42927,33.0,0.0,4.0,14.0,9.0,12.0,44.0,42.0,1350.0,0.0,73.5
59165,39.0,0.0,3.0,18.0,39.0,12.0,0.0,42.0,5850.0,0.0,94.5
43136,33.0,0.0,4.0,18.0,6.0,33.0,55.0,0.0,1350.0,0.0,69.5
48506,33.0,1.0,2.0,22.0,21.0,15.0,99.0,18.0,5400.0,0.0,90.5
61666,39.0,1.0,0.0,2.0,12.0,15.0,66.0,27.0,1350.0,0.0,59.0
94262,57.0,0.0,3.0,2.0,39.0,9.0,55.0,15.0,4950.0,1.0,73.0
69314,39.0,1.0,4.0,14.0,45.0,12.0,88.0,6.0,5400.0,1.0,84.5
63966,39.0,1.0,1.0,14.0,9.0,15.0,99.0,27.0,2250.0,1.0,91.5
52916,39.0,0.0,0.0,2.0,18.0,36.0,55.0,0.0,1350.0,0.0,55.0
11469,18.0,1.0,1.0,26.0,18.0,18.0,77.0,33.0,6300.0,0.0,94.5
41068,33.0,0.0,3.0,2.0,48.0,30.0,88.0,48.0,6750.0,1.0,83.0
45448,33.0,1.0,1.0,2.0,15.0,27.0,11.0,0.0,900.0,0.0,55.0
86533,51.0,1.0,3.0,18.0,48.0,27.0,66.0,0.0,1800.0,1.0,75.5
53740,39.0,0.0,0.0,10.0,36.0,0.0,44.0,39.0,5850.0,1.0,87.5
96550,57.0,0.0,4.0,14.0,33.0,21.0,33.0,42.0,900.0,0.0,82.5
95626,57.0,0.0,4.0,6.0,27.0,48.0,33.0,45.0,5850.0,1.0,93.5
87341,51.0,1.0,4.0,2.0,48.0,30.0,99.0,9.0,0.0,1.0,58.0
48106,33.0,1.0,2.0,14.0,48.0,30.0,44.0,15.0,3150.0,1.0,96.5
59304,39.0,0.0,3.0,22.0,3.0,18.0,99.0,0.0,1800.0,1.0,66.5
60208,39.0,0.0,4.0,10.0,9.0,24.0,11.0,30.0,0.0,0.0,72.5
35019,21.0,1.0,4.0,18.0,45.0,45.0,11.0,48.0,4050.0,1.0,100.5
84251,51.0,1.0,2.0,10.0,6.0,33.0,0.0,30.0,2250.0,1.0,87.5
50021,33.0,1.0,3.0,18.0,48.0,15.0,0.0,27.0,900.0,1.0,82.5
103628,57.0,1.0,3.0,2.0,0.0,39.0,88.0,30.0,2700.0,0.0,77.0
64372,39.0,1.0,1.0,22.0,3.0,30.0,77.0,0.0,3150.0,1.0,84.5
48993,33.0,1.0,3.0,2.0,45.0,33.0,77.0,21.0,6300.0,1.0,79.0
55372,39.0,0.0,1.0,14.0,0.0,30.0,44.0,42.0,6300.0,1.0,94.5
33272,21.0,1.0,3.0,18.0,9.0,0.0,0.0,15.0,6750.0,1.0,84.5
42147,33.0,0.0,3.0,26.0,9.0,27.0,77.0,15.0,5400.0,0.0,90.5
86540,51.0,1.0,3.0,18.0,48.0,27.0,77.0,18.0,900.0,0.0,81.5
79928,51.0,1.0,0.0,2.0,21.0,12.0,77.0,27.0,1800.0,0.0,59.0
102587,57.0,1.0,2.0,18.0,39.0,36.0,22.0,33.0,0.0,0.0,85.5
82378,51.0,1.0,1.0,10.0,12.0,30.0,55.0,21.0,5400.0,0.0,83.5
58586,39.0,0.0,3.0,10.0,33.0,6.0,88.0,27.0,5400.0,0.0,87.5
56188,39.0,0.0,1.0,26.0,12.0,6.0,0.0,45.0,2250.0,0.0,88.5
15943,18.0,1.0,4.0,10.0,30.0,27.0,22.0,21.0,2700.0,0.0,89.5
92671,57.0,0.0,2.0,2.0,45.0,0.0,44.0,15.0,0.0,0.0,58.0
9513,18.0,1.0,0.0,26.0,12.0,27.0,44.0,30.0,2700.0,0.0,94.5
46554,33.0,1.0,1.0,18.0,6.0,0.0,99.0,33.0,4950.0,0.0,88.5
105652,57.0,1.0,4.0,2.0,3.0,39.0,66.0,33.0,2700.0,1.0,77.0
62521,39.0,1.0,0.0,14.0,33.0,33.0,22.0,36.0,450.0,0.0,85.5
45733,33.0,1.0,1.0,6.0,18.0,36.0,11.0,39.0,0.0,1.0,75.5
23351,21.0,0.0,3.0,14.0,33.0,0.0,88.0,18.0,3150.0,1.0,90.5
105987,57.0,1.0,4.0,6.0,6.0,48.0,44.0,39.0,0.0,1.0,72.5
6936,18.0,0.0,4.0,2.0,9.0,15.0,44.0,15.0,5850.0,1.0,70.0
86302,51.0,1.0,3.0,18.0,0.0,15.0,33.0,9.0,0.0,1.0,66.5
104087,57.0,1.0,3.0,6.0,24.0,39.0,77.0,15.0,3600.0,1.0,89.5
29,18.0,0.0,0.0,2.0,12.0,6.0,44.0,6.0,2250.0,0.0,61.0
47205,33.0,1.0,2.0,2.0,39.0,45.0,88.0,27.0,1350.0,1.0,68.0
8503,18.0,1.0,0.0,6.0,30.0,48.0,55.0,33.0,1800.0,1.0,78.5
539,18.0,0.0,0.0,6.0,15.0,21.0,44.0,15.0,6300.0,0.0,83.5
104055,57.0,1.0,3.0,6.0,24.0,27.0,11.0,30.0,3150.0,1.0,93.5
43009,33.0,0.0,4.0,14.0,30.0,9.0,0.0,9.0,4950.0,0.0,84.5
76274,51.0,0.0,3.0,6.0,42.0,33.0,99.0,42.0,1350.0,1.0,78.5
35879,33.0,0.0,0.0,6.0,21.0,0.0,88.0,45.0,3150.0,0.0,84.5
49447,33.0,1.0,3.0,10.0,45.0,39.0,77.0,24.0,450.0,1.0,78.5
82450,51.0,1.0,1.0,10.0,18.0,39.0,55.0,48.0,6750.0,0.0,90.5
58375,39.0,0.0,3.0,10.0,6.0,30.0,99.0,33.0,2700.0,1.0,87.5
97313,57.0,0.0,4.0,22.0,9.0,27.0,88.0,42.0,2250.0,0.0,94.5
102413,57.0,1.0,2.0,18.0,6.0,18.0,44.0,21.0,6300.0,0.0,87.5
102625,57.0,1.0,2.0,18.0,45.0,15.0,77.0,18.0,1800.0,1.0,78.5
11763,18.0,1.0,2.0,2.0,12.0,6.0,66.0,6.0,0.0,1.0,46.0
42580,33.0,0.0,4.0,2.0,39.0,33.0,99.0,3.0,6300.0,0.0,73.0
91370,57.0,0.0,1.0,6.0,18.0,24.0,44.0,33.0,5400.0,0.0,90.5
92249,57.0,0.0,1.0,26.0,0.0,33.0,44.0,24.0,1350.0,1.0,79.5
100391,57.0,1.0,1.0,10.0,6.0,18.0,99.0,6.0,1350.0,1.0,59.5
54994,39.0,0.0,1.0,10.0,9.0,36.0,44.0,33.0,1800.0,1.0,72.5
99918,57.0,1.0,0.0,26.0,39.0,15.0,11.0,9.0,3150.0,0.0,87.5
26463,21.0,0.0,4.0,26.0,12.0,12.0,66.0,15.0,4500.0,1.0,84.5
26183,21.0,0.0,4.0,22.0,15.0,0.0,22.0,15.0,5850.0,0.0,87.5
78976,51.0,0.0,4.0,18.0,18.0,6.0,0.0,3.0,2250.0,1.0,81.5
48757,33.0,1.0,2.0,26.0,27.0,18.0,33.0,0.0,3150.0,1.0,87.5
36778,33.0,0.0,0.0,14.0,21.0,18.0,44.0,3.0,1800.0,0.0,69.5
1830,18.0,0.0,0.0,22.0,0.0,42.0,33.0,0.0,4050.0,0.0,84.5
6092,18.0,0.0,3.0,18.0,3.0,21.0,44.0,0.0,6750.0,1.0,81.5
70453,51.0,0.0,0.0,2.0,18.0,0.0,11.0,12.0,1800.0,0.0,49.0
60583,39.0,0.0,4.0,14.0,24.0,6.0,0.0,12.0,3150.0,1.0,84.5
70035,39.0,1.0,4.0,26.0,9.0,30.0,88.0,30.0,0.0,1.0,79.5
67903,39.0,1.0,3.0,22.0,12.0,9.0,66.0,0.0,1800.0,1.0,63.5
55448,39.0,0.0,1.0,14.0,6.0,39.0,55.0,30.0,3150.0,1.0,94.5
23387,21.0,0.0,3.0,14.0,33.0,12.0,0.0,27.0,1800.0,0.0,79.5
44233,33.0,1.0,0.0,10.0,6.0,39.0,66.0,21.0,1350.0,1.0,68.5
87112,51.0,1.0,4.0,2.0,12.0,45.0,0.0,21.0,450.0,1.0,58.0
29038,21.0,1.0,1.0,10.0,45.0,45.0,55.0,39.0,5400.0,1.0,93.5
73135,51.0,0.0,1.0,18.0,6.0,48.0,55.0,12.0,3150.0,1.0,84.5
46576,33.0,1.0,1.0,18.0,6.0,3.0,55.0,39.0,4050.0,0.0,88.5
93185,57.0,0.0,2.0,14.0,39.0,3.0,44.0,6.0,4950.0,0.0,84.5
62246,39.0,1.0,0.0,10.0,21.0,21.0,22.0,12.0,2700.0,0.0,77.5
71121,51.0,0.0,0.0,14.0,48.0,18.0,11.0,0.0,2250.0,0.0,87.5
98381,57.0,1.0,0.0,10.0,12.0,24.0,88.0,3.0,5850.0,0.0,77.5
76646,51.0,0.0,3.0,10.0,18.0,30.0,55.0,33.0,4500.0,0.0,90.5
76838,51.0,0.0,3.0,10.0,42.0,36.0,22.0,36.0,2700.0,1.0,93.5
47102,33.0,1.0,2.0,2.0,36.0,6.0,55.0,0.0,6750.0,0.0,67.0
52860,39.0,0.0,0.0,2.0,15.0,48.0,66.0,9.0,450.0,1.0,55.0
23132,21.0,0.0,3.0,10.0,3.0,30.0,11.0,36.0,450.0,0.0,72.5
1439,18.0,0.0,0.0,14.0,24.0,36.0,99.0,45.0,5850.0,0.0,100.5
102863,57.0,1.0,2.0,22.0,36.0,45.0,77.0,9.0,2250.0,0.0,90.5
22705,21.0,0.0,3.0,2.0,0.0,9.0,44.0,0.0,2250.0,1.0,61.0
15584,18.0,1.0,4.0,6.0,6.0,0.0,33.0,21.0,2250.0,1.0,77.5
6597,18.0,0.0,3.0,22.0,42.0,18.0,77.0,12.0,0.0,1.0,72.5
2208,18.0,0.0,0.0,26.0,30.0,0.0,77.0,21.0,900.0,0.0,75.5
98554,57.0,1.0,0.0,10.0,48.0,9.0,44.0,24.0,3600.0,0.0,87.5
82110,51.0,1.0,1.0,2.0,39.0,18.0,0.0,39.0,3600.0,1.0,80.0
89789,57.0,0.0,0.0,10.0,39.0,39.0,66.0,24.0,450.0,1.0,78.5
88777,51.0,1.0,4.0,26.0,15.0,12.0,77.0,12.0,2250.0,0.0,81.5
20154,21.0,0.0,1.0,14.0,45.0,12.0,88.0,36.0,1800.0,1.0,79.5
66446,39.0,1.0,2.0,26.0,48.0,18.0,88.0,39.0,1800.0,1.0,82.5
52176,33.0,1.0,4.0,22.0,24.0,24.0,77.0,24.0,3150.0,1.0,100.5
78794,51.0,0.0,4.0,14.0,48.0,3.0,44.0,0.0,2250.0,1.0,84.5
67684,39.0,1.0,3.0,18.0,9.0,6.0,66.0,39.0,1800.0,1.0,73.5
25528,21.0,0.0,4.0,10.0,48.0,9.0,55.0,3.0,3150.0,0.0,77.5
9978,18.0,1.0,1.0,6.0,3.0,0.0,77.0,36.0,1800.0,1.0,66.5
32694,21.0,1.0,3.0,10.0,3.0,18.0,11.0,39.0,900.0,0.0,69.5
46220,33.0,1.0,1.0,14.0,9.0,30.0,11.0,24.0,5850.0,0.0,94.5
30475,21.0,1.0,2.0,6.0,24.0,30.0,77.0,39.0,900.0,1.0,78.5
7995,18.0,0.0,4.0,22.0,45.0,21.0,33.0,36.0,3600.0,0.0,97.5
51312,33.0,1.0,4.0,10.0,27.0,24.0,11.0,36.0,6750.0,0.0,93.5
25441,21.0,0.0,4.0,10.0,9.0,15.0,11.0,48.0,4950.0,0.0,84.5
75079,51.0,0.0,2.0,18.0,24.0,18.0,77.0,6.0,6750.0,0.0,87.5
4523,18.0,0.0,2.0,22.0,3.0,18.0,99.0,48.0,5400.0,1.0,91.5
24064,21.0,0.0,3.0,22.0,6.0,0.0,88.0,30.0,4050.0,0.0,88.5
90245,57.0,0.0,0.0,18.0,39.0,24.0,88.0,33.0,6300.0,1.0,100.5
52977,39.0,0.0,0.0,2.0,30.0,15.0,44.0,12.0,6750.0,0.0,70.0
91069,57.0,0.0,1.0,2.0,39.0,27.0,77.0,36.0,4950.0,1.0,83.0
91616,57.0,0.0,1.0,10.0,6.0,24.0,77.0,18.0,3600.0,1.0,83.5
45941,33.0,1.0,1.0,6.0,42.0,45.0,88.0,3.0,2700.0,0.0,83.5
43199,33.0,0.0,4.0,18.0,12.0,15.0,66.0,27.0,3600.0,1.0,91.5
